What,Timestamp,Email Address,I enjoy reading the notes. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I understand what was taught in the notes. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I will recommend these notes to my friends.(1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I enjoy doing the activities. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I understand what was taught through the activities. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I will recommend the activities to my friends.(1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),How long do you think you spent on this lesson?,Please rate your overall experience. Is this experience satisfying?,Age,"Additional feedback. Please write down if you have some thoughts on what you like about the lesson, what you think could be improved or some other feedback. All feedback are welcomed! "
FBD-Lesson2,8/22/2021 18:10:14,,10,10,8,8,10,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 18:20:13,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,
FBD-Lesson2,8/22/2021 18:41:56,,10,8,8,8,8,8,Less than 30 minutes,Very satisfying,17,All of the information given are very useful and I've learned lots of new thing and knowledge from this lesson.
FBD-Lesson2,8/22/2021 19:11:59,,10,10,10,10,10,8,Less than 30 minutes,Very satisfying,15,Teenger should know the advantages and disadvantages of internet.
FBD-Lesson2,8/22/2021 19:13:54,,10,10,8,10,10,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 19:24:47,,10,8,10,8,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/22/2021 19:51:10,,10,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/22/2021 20:02:58,,2,2,2,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 20:03:02,,8,8,8,8,8,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 20:35:57,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,it's good to know what i should do later
FBD-Lesson2,8/22/2021 21:06:46,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,NONE
FBD-Lesson2,8/22/2021 21:06:58,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/22/2021 21:09:02,,8,10,8,10,10,8,Less than 30 minutes,Satisfying,15,Everything is understandable and fun to learn!
FBD-Lesson2,8/22/2021 21:17:48,,10,10,10,10,10,10,Between 30 to 60 minutes,Very not satisfying,16,YES I really like it
FBD-Lesson2,8/22/2021 21:21:24,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 21:26:09,,10,10,8,8,10,8,Less than 30 minutes,Satisfying,15,Teenagers should know the advantages and disadvantages of social media and must know  the right purposes using social media.
FBD-Lesson2,8/22/2021 21:27:10,,10,8,10,10,8,10,Between 60 to 90 minutes,Satisfying,16,I think a short and brief videos about each lessons would be great!
FBD-Lesson2,8/22/2021 21:40:30,,6,6,6,6,6,6,Between 30 to 60 minutes,Not sure,15,
FBD-Lesson2,8/22/2021 21:51:50,,8,8,8,8,8,8,Less than 30 minutes,Not sure,16,Everything was great
FBD-Lesson2,8/22/2021 22:04:27,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,"i wish for a full screen experience to answer this kind of forms, but you guys did the best. Thanks"
FBD-Lesson2,8/22/2021 22:37:36,,8,10,10,8,8,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/22/2021 23:00:35,,8,8,8,8,8,8,Less than 30 minutes,Not sure,15,
FBD-Lesson2,8/22/2021 23:04:15,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/22/2021 23:22:32,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,I learned how to not exposed anything on the internet! Thank you!
FBD-Lesson2,8/22/2021 23:23:23,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,nothing
FBD-Lesson2,8/22/2021 23:34:42,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,Awesome lesson
FBD-Lesson2,8/22/2021 23:35:06,,10,6,10,10,6,10,Between 30 to 60 minutes,Very satisfying,14,NO
FBD-Lesson2,8/23/2021 0:09:01,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 0:10:34,,10,6,10,10,6,10,Between 30 to 60 minutes,Very satisfying,14,no
FBD-Lesson2,8/23/2021 0:18:45,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/23/2021 0:29:23,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,AWESOME!
FBD-Lesson2,8/23/2021 0:47:48,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,
FBD-Lesson2,8/23/2021 0:53:48,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 1:21:49,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,
FBD-Lesson2,8/23/2021 1:35:22,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,-
FBD-Lesson2,8/23/2021 8:04:20,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/23/2021 8:13:01,,8,8,8,8,8,8,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 8:43:54,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 9:29:18,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,I learned about digital citizens
FBD-Lesson2,8/23/2021 9:36:31,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,I learned about how to protect our personal identity.
FBD-Lesson2,8/23/2021 9:53:06,,10,8,8,8,6,8,Less than 30 minutes,Satisfying,14,
FBD-Lesson2,8/23/2021 9:59:16,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,Teenager should the advantages and disadvantages of social media.
FBD-Lesson2,8/23/2021 10:10:46,,6,6,6,6,6,6,Less than 30 minutes,Not sure,16,
FBD-Lesson2,8/23/2021 10:18:27,,8,8,8,8,8,8,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/23/2021 10:21:44,,10,10,8,8,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 10:53:03,,6,6,6,6,6,6,Less than 30 minutes,Satisfying,13,I think the design of the webpage can be more aesthetic and I suggest that you could add some animations in the lesson webpage.
FBD-Lesson2,8/23/2021 11:04:06,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,I like how it teaches us to be assertive and how we should handle situations online.
FBD-Lesson2,8/23/2021 11:04:24,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,No feedback
FBD-Lesson2,8/23/2021 11:37:51,,10,8,10,4,4,2,Between 30 to 60 minutes,Satisfying,16,"This lesson actually give awareness to teenagers out there to stop playing more media social. Social media can give you bad vibes if you don’t use it well. So, play media social for benificial things only. "
FBD-Lesson2,8/23/2021 12:01:27,,10,8,8,10,8,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 12:26:05,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 12:27:25,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 12:27:55,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/23/2021 12:57:54,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,15,Teenagers should know advantages and disadvantages of social media.
FBD-Lesson2,8/23/2021 13:25:36,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,13,
FBD-Lesson2,8/23/2021 13:39:06,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 14:05:24,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 14:14:57,,8,8,8,10,10,10,Between 30 to 60 minutes,Very satisfying,16,I ENJOY THIS ACTIVITIES
FBD-Lesson2,8/23/2021 14:23:29,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 14:34:24,,10,10,6,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/23/2021 14:42:19,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 15:10:26,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,awesome really help me a lot!
FBD-Lesson2,8/23/2021 15:12:49,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,17,
FBD-Lesson2,8/23/2021 15:22:07,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,13,
FBD-Lesson2,8/23/2021 15:31:20,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,let us watch some videos
FBD-Lesson2,8/23/2021 15:32:56,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,.
FBD-Lesson2,8/23/2021 15:43:35,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 16:26:19,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 16:36:45,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,enjoy
FBD-Lesson2,8/23/2021 16:53:19,,10,10,10,10,10,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 16:59:37,,10,10,8,10,10,10,Less than 30 minutes,Very satisfying,17,IT'S INTERESTING
FBD-Lesson2,8/23/2021 17:13:21,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 17:34:08,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,13,
FBD-Lesson2,8/23/2021 17:47:05,,6,6,6,6,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 17:57:17,,10,8,8,10,8,8,Between 30 to 60 minutes,Satisfying,15,I like the way that she has positive thinking
FBD-Lesson2,8/23/2021 18:06:19,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,"I loved the topics that were being taught to us this lesson! Just like my response to the first quiz, I really love the design of the lessons! :)"
FBD-Lesson2,8/23/2021 18:14:41,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 18:15:19,,8,8,8,10,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 18:17:33,,10,10,8,8,10,8,Between 30 to 60 minutes,Satisfying,17,
FBD-Lesson2,8/23/2021 18:18:52,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,13,-
FBD-Lesson2,8/23/2021 18:25:42,,8,8,10,4,4,4,Less than 30 minutes,Very satisfying,16,Enjoy it
FBD-Lesson2,8/23/2021 18:25:57,,10,10,10,8,8,8,Less than 30 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 18:31:04,,10,8,8,8,8,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 18:44:26,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 18:49:33,,8,8,10,8,10,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 18:53:47,,10,10,8,10,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 19:00:22,,8,10,8,8,8,10,Between 30 to 60 minutes,Satisfying,17,
FBD-Lesson2,8/23/2021 19:00:26,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,everything is great. It just a lil bit lagging for me
FBD-Lesson2,8/23/2021 19:27:02,,6,6,8,6,6,8,Between 30 to 60 minutes,Not sure,15,
FBD-Lesson2,8/23/2021 19:59:27,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,I enjoyed the lesson!!
FBD-Lesson2,8/23/2021 20:11:00,,10,10,10,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 20:40:48,,8,8,8,8,8,8,Between 30 to 60 minutes,Not sure,17,
FBD-Lesson2,8/23/2021 20:42:38,,8,8,8,8,8,8,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 20:43:00,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,13,
FBD-Lesson2,8/23/2021 20:49:49,,8,8,8,8,8,8,Between 30 to 60 minutes,Not sure,17,
FBD-Lesson2,8/23/2021 20:49:50,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,13,
FBD-Lesson2,8/23/2021 21:21:43,,8,6,8,8,6,6,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 21:28:09,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,yes it will be improved
FBD-Lesson2,8/23/2021 21:28:21,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,Yes. It will be improvement to me
FBD-Lesson2,8/23/2021 21:31:04,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 21:32:35,,10,8,10,8,8,10,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 21:32:39,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson2,8/23/2021 21:34:22,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 21:36:22,,8,6,6,8,6,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/23/2021 22:01:43,,10,8,8,10,10,6,Between 30 to 60 minutes,Satisfying,16,It's interesting.
FBD-Lesson2,8/23/2021 22:25:31,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,I love how we can share our own opinions on padlet! The notes are very fun to read too!
FBD-Lesson2,8/23/2021 22:42:55,,10,10,8,10,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 22:47:12,,10,10,10,10,10,10,Less than 30 minutes,Not sure,16,
FBD-Lesson2,8/23/2021 22:48:00,,10,10,10,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/23/2021 23:10:40,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,All perfecto
FBD-Lesson2,8/23/2021 23:19:29,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/23/2021 23:23:31,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,Good. 
FBD-Lesson2,8/23/2021 23:48:04,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 2:28:31,,10,8,6,10,8,6,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 6:48:28,,10,10,10,10,10,10,More than 90 minutes,Satisfying,16,That's is a good lesson for me to understand more about what internet is.
FBD-Lesson2,8/24/2021 7:09:03,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,14,This experience is surely satisfying for me and I am sure that the knowledge could be used to solve many problems in my future life .Great!
FBD-Lesson2,8/24/2021 8:14:10,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/24/2021 9:58:29,,8,8,8,8,8,8,Between 30 to 60 minutes,Not sure,17,
FBD-Lesson2,8/24/2021 9:59:11,,8,8,6,6,8,6,Less than 30 minutes,Not sure,15,"Images still can't be seen sometimes. Some quiz are difficult to complete because it is to small to move in phones, making me frustrated."
FBD-Lesson2,8/24/2021 9:59:31,,8,8,8,8,8,8,Less than 30 minutes,Not satisfying,17,
FBD-Lesson2,8/24/2021 10:08:18,,10,10,10,8,10,10,Between 30 to 60 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 10:10:02,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,13,
FBD-Lesson2,8/24/2021 10:38:52,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 10:41:36,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 11:27:28,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 11:34:05,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 11:48:52,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 12:03:51,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,
FBD-Lesson2,8/24/2021 12:41:20,,10,8,8,10,8,10,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 12:42:25,,10,8,10,8,8,10,Between 60 to 90 minutes,Satisfying,14,It was very interesting knowledgeable.
FBD-Lesson2,8/24/2021 12:57:10,,8,10,8,8,10,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 13:05:58,,10,8,6,10,10,6,Between 60 to 90 minutes,Satisfying,14,nothing:)
FBD-Lesson2,8/24/2021 13:34:04,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 14:08:38,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 14:13:27,,10,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 14:28:01,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,ALL WERE AWESOME
FBD-Lesson2,8/24/2021 14:51:08,,10,8,10,6,8,6,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 15:32:59,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 15:41:43,,6,4,6,8,4,6,Between 60 to 90 minutes,Not sure,14,
FBD-Lesson2,8/24/2021 16:11:02,,10,8,10,10,8,10,Less than 30 minutes,Satisfying,16,"Someone’s identity  should really be private. Such as, email, address and identification card number. To avoid something bad happen, these data really have to keep it private."
FBD-Lesson2,8/24/2021 16:15:21,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 16:22:59,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 16:32:52,,10,8,8,8,10,8,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 16:37:29,,8,6,10,10,10,10,Between 30 to 60 minutes,Very satisfying,14,nothing
FBD-Lesson2,8/24/2021 17:08:04,,6,6,4,6,8,6,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/24/2021 17:13:05,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,Satisfying!
FBD-Lesson2,8/24/2021 17:18:01,,10,10,10,10,10,10,Between 60 to 90 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 17:18:02,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 17:22:50,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,No
FBD-Lesson2,8/24/2021 17:24:41,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,15,"In my opinion, i love how there’s many activities that will keep me entertained"
FBD-Lesson2,8/24/2021 17:28:56,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 17:44:57,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,i will become more carefully using sosial media
FBD-Lesson2,8/24/2021 17:50:52,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,There is nothing wrong with this app and it is super fun
FBD-Lesson2,8/24/2021 17:51:07,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,HAHAHA
FBD-Lesson2,8/24/2021 18:01:17,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,satisfying notes
FBD-Lesson2,8/24/2021 18:08:09,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 18:21:31,,8,6,6,10,8,10,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 18:22:20,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,-
FBD-Lesson2,8/24/2021 18:25:35,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,This lesson is good enough. I like that there is place to let people leave comment. I can know different idea about the thing.
FBD-Lesson2,8/24/2021 18:27:09,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,
FBD-Lesson2,8/24/2021 18:36:00,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,I want more games about digital world in the lesson.
FBD-Lesson2,8/24/2021 18:53:55,,10,8,6,10,8,6,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 18:57:13,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 19:05:58,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 19:08:17,,10,8,8,8,10,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 19:24:45,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 19:33:28,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 19:46:23,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,"Again another interesting material and topic to learn about! Thank you for the effort, really enjoyed reading the notes prepared."
FBD-Lesson2,8/24/2021 19:46:25,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 19:51:30,,6,8,6,10,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 20:04:17,,8,8,8,6,8,8,Less than 30 minutes,Satisfying,17,Fun and really attractive.
FBD-Lesson2,8/24/2021 20:07:29,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/24/2021 20:10:51,,10,10,10,10,10,10,Between 60 to 90 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 20:18:18,,10,8,10,10,8,10,Less than 30 minutes,Very satisfying,16,"Always spread kindness wherever you are, wherever you go. Even in social media. People easily judged us based on how we replied, what we posted and shared. Good deeds always, peeps!"
FBD-Lesson2,8/24/2021 20:20:00,,8,8,6,8,6,8,Between 30 to 60 minutes,Not sure,17,
FBD-Lesson2,8/24/2021 20:20:39,,10,8,8,10,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 20:24:29,,10,8,8,10,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 20:25:35,,10,10,8,10,8,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 20:30:29,,10,8,10,10,10,8,Between 60 to 90 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 20:32:37,,8,10,8,10,10,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/24/2021 20:43:47,,10,10,10,10,10,10,Between 60 to 90 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 20:46:26,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 20:48:39,,10,8,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson2,8/24/2021 20:53:35,,8,10,8,8,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 20:56:09,,8,8,8,8,8,8,Less than 30 minutes,Not sure,15,Thank
FBD-Lesson2,8/24/2021 21:02:37,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 21:05:53,,8,8,8,8,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson2,8/24/2021 21:06:42,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 21:17:34,,6,4,8,6,6,6,More than 90 minutes,Satisfying,14,
FBD-Lesson2,8/24/2021 21:18:08,,8,8,8,10,10,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson2,8/24/2021 21:21:53,,10,8,10,8,8,10,Less than 30 minutes,Satisfying,16,"Always spread kindness wherever you are, wherever you go."
FBD-Lesson2,8/24/2021 21:23:48,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 21:25:26,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 21:31:53,,8,6,8,4,4,6,Less than 30 minutes,Not satisfying,14,
FBD-Lesson2,8/24/2021 21:40:10,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 21:43:26,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/24/2021 21:47:05,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 22:01:45,,10,10,8,10,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson2,8/24/2021 22:09:18,,10,10,10,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 22:10:20,,10,10,10,10,8,10,Between 30 to 60 minutes,Satisfying,14,"The padlet section was a little glitchy, some of the response weren't showing up... Maybe it could just be my laptop's problem."
FBD-Lesson2,8/24/2021 22:13:18,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 23:05:47,,10,10,10,8,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson2,8/24/2021 23:21:38,,10,8,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/24/2021 23:46:50,,10,10,10,10,10,10,Less than 30 minutes,Very not satisfying,16,
FBD-Lesson2,8/24/2021 23:55:54,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,good information.Thank you
FBD-Lesson2,8/24/2021 23:58:25,,10,10,10,10,10,10,Between 60 to 90 minutes,Very satisfying,16,Helpful information 
FBD-Lesson2,8/25/2021 0:34:07,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,
FBD-Lesson2,8/25/2021 0:58:46,,8,8,10,10,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson2,8/25/2021 1:51:41,,10,10,8,10,10,8,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/25/2021 2:35:04,,6,6,6,6,6,6,Between 60 to 90 minutes,Not sure,17,
FBD-Lesson2,8/25/2021 7:44:39,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,17,
FBD-Lesson2,8/25/2021 9:21:26,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson2,8/25/2021 9:44:04,,8,10,8,10,8,8,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson2,8/25/2021 9:48:20,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/25/2021 10:09:49,,8,8,8,8,10,8,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson2,8/25/2021 10:18:06,,8,8,6,8,8,6,Less than 30 minutes,Satisfying,16,
FBD-Lesson2,8/25/2021 11:29:19,,8,8,8,8,8,6,Less than 30 minutes,Satisfying,13,-
FBD-Lesson2,8/25/2021 12:32:31,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,enjoy
FBD-Lesson2,8/25/2021 13:27:49,,8,8,6,8,8,8,Between 30 to 60 minutes,Satisfying,14,
