What,Timestamp,Email Address,I enjoy reading the notes. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I understand what was taught in the notes. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I will recommend these notes to my friends.(1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I enjoy doing the activities. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I understand what was taught through the activities. (1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),I will recommend the activities to my friends.(1: Strongly disagree; 2: Disagree; 3: Not sure; 4: Agree; 5: Strongly agree),How long do you think you spent on this lesson?,Please rate your overall experience. Is this experience satisfying?,Age,"Additional feedback. Please write down if you have some thoughts on what you like about the lesson, what you think could be improved or some other feedback. All feedback are welcomed! "
FBD-Lesson5,8/24/2021 20:42:26,,10,10,8,8,8,8,Less than 30 minutes,Satisfying,17,It was fun! I learnt a lot of new things
FBD-Lesson5,8/24/2021 20:46:54,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,17,
FBD-Lesson5,8/24/2021 20:47:23,,8,8,8,8,8,8,Less than 30 minutes,Very satisfying,17,
FBD-Lesson5,8/24/2021 20:50:20,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 20:51:33,,10,8,6,10,8,6,Between 30 to 60 minutes,Not sure,14,It's so entertaining 
FBD-Lesson5,8/24/2021 21:00:34,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,17,
FBD-Lesson5,8/24/2021 21:14:44,,8,6,6,8,6,6,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/24/2021 21:21:37,,10,8,10,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/24/2021 21:23:13,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson5,8/24/2021 21:26:58,,8,6,6,2,2,2,Less than 30 minutes,Not sure,14,
FBD-Lesson5,8/24/2021 21:43:40,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,The lesson taught me a lot of thing
FBD-Lesson5,8/24/2021 21:44:35,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,"i think the lesson is really great and amazing , i enjoyed doing this activities . I hope can go to next round , okey that's it hehe <3"
FBD-Lesson5,8/24/2021 21:57:57,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson5,8/24/2021 22:00:48,,10,8,10,10,8,10,Less than 30 minutes,Not sure,16,
FBD-Lesson5,8/24/2021 22:02:55,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,"I appreciate the effort made into preparing these notes, it is great that there is a story line connected throughout the five lessons to make readers feel engaged."
FBD-Lesson5,8/24/2021 22:14:18,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson5,8/24/2021 22:15:08,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,15,
FBD-Lesson5,8/24/2021 22:21:03,,8,8,8,8,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson5,8/24/2021 22:21:32,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 22:21:50,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 22:26:00,,6,6,6,6,6,6,Between 30 to 60 minutes,Not sure,15,
FBD-Lesson5,8/24/2021 22:26:28,,8,10,8,8,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 22:26:54,,10,10,10,10,8,10,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson5,8/24/2021 22:27:13,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson5,8/24/2021 22:33:35,,10,10,10,8,10,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 22:34:41,,8,8,8,8,8,8,Between 30 to 60 minutes,Not sure,16,
FBD-Lesson5,8/24/2021 22:40:43,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson5,8/24/2021 22:41:33,,8,8,6,6,8,8,Between 30 to 60 minutes,Not sure,15,
FBD-Lesson5,8/24/2021 22:45:27,,6,6,6,6,6,6,Less than 30 minutes,Not sure,17,
FBD-Lesson5,8/24/2021 22:48:45,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,16,I love the lesson.
FBD-Lesson5,8/24/2021 22:53:23,,10,10,10,10,8,10,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/24/2021 22:55:08,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,I think you can put some relaxing songs as the background song so we will feel more cheerful. 
FBD-Lesson5,8/24/2021 22:56:28,,10,10,10,8,6,8,Less than 30 minutes,Very satisfying,16,
FBD-Lesson5,8/24/2021 23:11:53,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,14,
FBD-Lesson5,8/24/2021 23:12:42,,10,10,8,10,10,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 23:21:11,,10,8,10,10,8,10,Less than 30 minutes,Satisfying,15,-
FBD-Lesson5,8/24/2021 23:22:17,,10,10,10,8,8,8,Less than 30 minutes,Satisfying,14,Very entertaining
FBD-Lesson5,8/24/2021 23:24:37,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/24/2021 23:26:34,,10,10,8,8,10,8,Less than 30 minutes,Satisfying,17,
FBD-Lesson5,8/24/2021 23:29:42,,10,8,10,8,8,10,More than 90 minutes,Satisfying,16,There's a good lesson.😆
FBD-Lesson5,8/24/2021 23:39:51,,10,10,10,10,8,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 0:19:33,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 0:29:09,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 0:38:28,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 0:42:46,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 0:53:42,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson5,8/25/2021 1:17:55,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,Helpful information 
FBD-Lesson5,8/25/2021 2:09:34,,8,10,8,8,10,8,Less than 30 minutes,Satisfying,14,
FBD-Lesson5,8/25/2021 2:18:51,,6,6,6,6,8,8,Between 30 to 60 minutes,Not sure,17,
FBD-Lesson5,8/25/2021 9:30:29,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 10:19:44,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson5,8/25/2021 10:59:13,,10,8,10,10,10,10,Less than 30 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 11:53:21,,8,8,6,8,8,6,Less than 30 minutes,Satisfying,13,-
FBD-Lesson5,8/25/2021 13:20:33,,10,10,8,8,8,8,Less than 30 minutes,Satisfying,14,
FBD-Lesson5,8/25/2021 13:30:50,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,
FBD-Lesson5,8/25/2021 14:20:35,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 14:22:24,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,17,
FBD-Lesson5,8/25/2021 14:26:48,,10,10,10,10,10,10,Between 60 to 90 minutes,Very satisfying,16,
FBD-Lesson5,8/25/2021 14:31:09,,8,10,8,8,10,8,Between 30 to 60 minutes,Satisfying,14,
FBD-Lesson5,8/25/2021 14:51:16,,10,10,10,10,10,10,More than 90 minutes,Satisfying,15,-
FBD-Lesson5,8/25/2021 15:23:49,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson5,8/25/2021 15:46:12,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,17,
FBD-Lesson5,8/25/2021 16:04:52,,10,10,8,10,10,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 16:38:24,,10,10,10,10,10,10,Less than 30 minutes,Satisfying,17,
FBD-Lesson5,8/25/2021 17:25:41,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,15,
FBD-Lesson5,8/25/2021 18:09:22,,8,8,10,8,8,10,Less than 30 minutes,Satisfying,14,
FBD-Lesson5,8/25/2021 20:30:20,,10,10,10,10,10,10,Between 30 to 60 minutes,Satisfying,13,
FBD-Lesson5,8/25/2021 20:34:17,,8,10,8,8,10,8,Between 30 to 60 minutes,Satisfying,15,-
FBD-Lesson5,8/25/2021 20:35:26,,8,8,8,8,8,8,Between 60 to 90 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 21:23:54,,2,4,4,2,6,4,More than 90 minutes,Not satisfying,16,Nothing 
FBD-Lesson5,8/25/2021 21:31:40,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,Love the way the web is giving and teaching. Keep it up editors?
FBD-Lesson5,8/25/2021 21:43:22,,8,8,8,8,8,8,Less than 30 minutes,Not sure,16,Nothing
FBD-Lesson5,8/25/2021 21:48:53,,8,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 21:58:01,,10,10,10,10,10,10,Between 30 to 60 minutes,Very satisfying,16,Keep it up on the work here..Editors??
FBD-Lesson5,8/25/2021 22:01:08,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,
FBD-Lesson5,8/25/2021 22:34:47,,10,8,8,8,8,8,Between 30 to 60 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 22:45:06,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,16,IT WAS VERY FUN!!!!!!
FBD-Lesson5,8/25/2021 22:47:45,,6,8,8,6,8,8,Less than 30 minutes,Satisfying,16,
FBD-Lesson5,8/25/2021 22:57:49,,10,10,10,10,10,10,Less than 30 minutes,Very satisfying,15,
FBD-Lesson5,8/25/2021 23:20:29,,8,8,6,8,8,6,Less than 30 minutes,Satisfying,14,
FBD-Lesson5,8/26/2021 22:50:42,,8,8,8,8,10,8,Less than 30 minutes,Satisfying,14,
FBD-Lesson5,10/8/2021 23:06,,8,8,8,8,8,8,Less than 30 minutes,Satisfying,18,
